Subject-Type	Subject-Type Count	Subject-Type Distinct Count	Property	Object-Type	Object-Type Count	Object-Type tDistinct_count
http://mo-ld.org/resource/mousemine_Location	482249	269981	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/mousemine_BioEntity	482249	292763
http://mo-ld.org/resource/mousemine_SequenceFeature	481893	481893	mine_voc:\nhasSOTerm	mold_res:\nmousemine_SOTerm	481893	43
http://mo-ld.org/resource/mousemine_SequenceFeature	481893	481893	mine_voc:\nhasSOTerm	http://mo-ld.org/resource/mousemine_OntologyTerm	481893	43
http://mo-ld.org/resource/mousemine_SequenceFeature	481893	481893	mine_voc:\nhasOrganism	mold_res:\nmousemine_Organism	481893	7
http://mo-ld.org/resource/mousemine_OntologyAnnotation	481571	481571	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/mousemine_Gene	481571	29570
http://mo-ld.org/resource/mousemine_Gene	481571	29570	mine_voc:\nhasOntologyAnnotation	http://mo-ld.org/resource/mousemine_OntologyAnnotation	481571	481571
http://mo-ld.org/resource/mousemine_SequenceFeature	468557	70161	mine_voc:\nhasAllele	http://mo-ld.org/resource/mousemine_SequenceCollection	468557	468557
http://mo-ld.org/resource/mousemine_SequenceFeature	468557	70161	mine_voc:\nhasAllele	http://mo-ld.org/resource/mousemine_Allele	468557	468557
http://mo-ld.org/resource/mousemine_SequenceFeature	468557	70161	mine_voc:\nhasAllele	http://mo-ld.org/resource/mousemine_BioEntity	468557	468557
http://mo-ld.org/resource/mousemine_SequenceCollection	468557	468557	mine_voc:\nhasSequenceFeature	http://mo-ld.org/resource/mousemine_SequenceFeature	468557	70161
http://mo-ld.org/resource/mousemine_Allele	468557	468557	mine_voc:\nhasSequenceFeature	http://mo-ld.org/resource/mousemine_SequenceFeature	468557	70161
http://mo-ld.org/resource/mousemine_BioEntity	468557	468557	mine_voc:\nhasSequenceFeature	http://mo-ld.org/resource/mousemine_SequenceFeature	468557	70161
http://mo-ld.org/resource/mousemine_SequenceCollection	468557	468557	mine_voc:\nhasSequenceFeature	http://mo-ld.org/resource/mousemine_BioEntity	468557	70161
http://mo-ld.org/resource/mousemine_Allele	468557	468557	mine_voc:\nhasSequenceFeature	http://mo-ld.org/resource/mousemine_BioEntity	468557	70161
http://mo-ld.org/resource/mousemine_BioEntity	468557	468557	mine_voc:\nhasSequenceFeature	http://mo-ld.org/resource/mousemine_BioEntity	468557	70161
http://mo-ld.org/resource/mousemine_Gene	446559	58252	mine_voc:\nhasAllele	http://mo-ld.org/resource/mousemine_SequenceCollection	446559	446559
http://mo-ld.org/resource/mousemine_Gene	446559	58252	mine_voc:\nhasAllele	http://mo-ld.org/resource/mousemine_Allele	446559	446559
http://mo-ld.org/resource/mousemine_Gene	446559	58252	mine_voc:\nhasAllele	http://mo-ld.org/resource/mousemine_BioEntity	446559	446559
http://mo-ld.org/resource/mousemine_SequenceCollection	446559	446559	mine_voc:\nhasSequenceFeature	http://mo-ld.org/resource/mousemine_Gene	446559	58252
http://mo-ld.org/resource/mousemine_Allele	446559	446559	mine_voc:\nhasSequenceFeature	http://mo-ld.org/resource/mousemine_Gene	446559	58252
http://mo-ld.org/resource/mousemine_BioEntity	446559	446559	mine_voc:\nhasSequenceFeature	http://mo-ld.org/resource/mousemine_Gene	446559	58252
http://mo-ld.org/resource/mousemine_SequenceFeature	402239	402239	mine_voc:\nhasChromosome	mold_res:\nmousemine_Chromosome	402239	22890
http://mo-ld.org/resource/mousemine_SequenceFeature	402239	402239	mine_voc:\nhasChromosome	http://mo-ld.org/resource/mousemine_SequenceFeature	402239	22890
http://mo-ld.org/resource/mousemine_Gene	388065	388065	mine_voc:\nhasSOTerm	http://mo-ld.org/resource/mousemine_SOTerm	388065	18
http://mo-ld.org/resource/mousemine_Gene	388065	388065	mine_voc:\nhasSOTerm	http://mo-ld.org/resource/mousemine_OntologyTerm	388065	18
http://mo-ld.org/resource/mousemine_Gene	388065	388065	mine_voc:\nhasOrganism	mold_res:\nmousemine_Organism	388065	7
http://mo-ld.org/resource/mousemine_SequenceFeature	384321	384321	mine_voc:\nhasLength	mine_type:\nLength	384321	55854
http://mo-ld.org/resource/mousemine_Synonym	369906	369906	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/mousemine_Gene	369906	119033
http://mo-ld.org/resource/mousemine_Gene	369906	119033	mine_voc:\nhasSynonym	http://mo-ld.org/resource/mousemine_Synonym	369906	369906
mold_res:\nmousemine_GOAnnotation	366601	309248	mine_voc:\nhasOntologyAnnotationEvidence	mold_res:\nmousemine_GOEvidence	366601	366601
http://mo-ld.org/resource/mousemine_OntologyAnnotation	366601	309248	mine_voc:\nhasOntologyAnnotationEvidence	http://mo-ld.org/resource/mousemine_GOEvidence	366601	366601
http://mo-ld.org/resource/mousemine_GOAnnotation	366601	309248	mine_voc:\nhasOntologyAnnotationEvidence	mold_res:\nmousemine_OntologyAnnotationEvidence	366601	366601
http://mo-ld.org/resource/mousemine_GOEvidence	366601	366601	mine_voc:\nhasOntologyAnnotationEvidenceCode	http://mo-ld.org/resource/mousemine_OntologyAnnotationEvidenceCode	366601	19
http://mo-ld.org/resource/mousemine_GOEvidence	366601	366601	mine_voc:\nhasPublication	http://mo-ld.org/resource/mousemine_Publication	366601	24494
http://mo-ld.org/resource/mousemine_GOEvidence	366601	366601	mine_voc:\nhasOntologyAnnotation	http://mo-ld.org/resource/mousemine_GOAnnotation	366601	309248
http://mo-ld.org/resource/mousemine_OntologyAnnotationEvidence	366601	366601	mine_voc:\nhasOntologyAnnotation	http://mo-ld.org/resource/mousemine_GOAnnotation	366601	309248
http://mo-ld.org/resource/mousemine_GOEvidence	366601	366601	mine_voc:\nhasOntologyAnnotation	http://mo-ld.org/resource/mousemine_OntologyAnnotation	366601	309248
http://mo-ld.org/resource/mousemine_GOEvidence	366600	366600	mine_voc:\nhasOntologyAnnotationEvidenceCode	mold_res:\nmousemine_GOEvidenceCode	366600	18
http://mo-ld.org/resource/mousemine_OntologyAnnotationEvidence	366600	366600	mine_voc:\nhasOntologyAnnotationEvidenceCode	http://mo-ld.org/resource/mousemine_GOEvidenceCode	366600	18
http://mo-ld.org/resource/mousemine_Location	361493	361493	mine_voc:\nhasStart	mine_type:\nStart	361493	316375
http://mo-ld.org/resource/mousemine_Location	361493	361493	mine_voc:\nhasEnd	mine_type:\nEnd	361493	318262
mold_res:\nmousemine_Chromosome	361431	22885	mine_voc:\nhasLocation	http://mo-ld.org/resource/mousemine_Location	361431	361431
http://mo-ld.org/resource/mousemine_Location	361431	361431	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/mousemine_Chromosome	361431	22885
http://mo-ld.org/resource/mousemine_Location	361431	361431	mine_voc:\nhasStrand	mine_type:\nStrand	361431	4
mold_res:\nmousemine_SequenceFeature	357248	357248	mine_voc:\nhasSymbol	http://mo-ld.org/mine_type:Symbol	357248	308465
http://mo-ld.org/resource/mousemine_BioEntity	357248	357248	mine_voc:\nhasSOTerm	http://mo-ld.org/resource/mousemine_SOTerm	357248	37
http://mo-ld.org/resource/mousemine_BioEntity	357248	357248	mine_voc:\nhasSOTerm	http://mo-ld.org/resource/mousemine_OntologyTerm	357248	37
http://mo-ld.org/resource/mousemine_SequenceFeature	357248	357248	mine_voc:\nhasPrimaryIdentifier	mine_type:\nPrimaryIdentifier	357248	357235
http://mo-ld.org/resource/mousemine_Gene	331301	331301	mine_voc:\nhasChromosome	http://mo-ld.org/resource/mousemine_Chromosome	331301	22890
http://mo-ld.org/resource/mousemine_Gene	331301	331301	mine_voc:\nhasChromosome	http://mo-ld.org/resource/mousemine_SequenceFeature	331301	22890
mold_res:\nmousemine_Gene	322468	322468	mine_voc:\nhasSymbol	http://mo-ld.org/mine_type:Symbol	322468	273833
http://mo-ld.org/resource/mousemine_Gene	322468	322468	mine_voc:\nhasPrimaryIdentifier	mine_type:\nPrimaryIdentifier	322468	322468
http://mo-ld.org/resource/mousemine_Gene	312208	312146	mine_voc:\nhasLocation	mold_res:\nmousemine_Location	312208	312208
http://mo-ld.org/resource/mousemine_Location	312208	312208	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/mousemine_Gene	312208	312146
http://mo-ld.org/resource/mousemine_Gene	312146	312146	mine_voc:\nhasLength	mine_type:\nLength	312146	51398
mold_res:\nmousemine_GOAnnotation	309248	309248	mine_voc:\nhasDataSet	http://mo-ld.org/resource/mousemine_DataSet	309248	1
http://mo-ld.org/resource/mousemine_GOAnnotation	309248	309248	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/mousemine_SequenceFeature	309248	24535
http://mo-ld.org/resource/mousemine_GOAnnotation	309248	309248	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/mousemine_BioEntity	309248	24535
http://mo-ld.org/resource/mousemine_GOAnnotation	309248	309248	mine_voc:\nhasOntologyTerm	mold_res:\nmousemine_GOTerm	309248	16829
http://mo-ld.org/resource/mousemine_OntologyAnnotation	309248	309248	mine_voc:\nhasOntologyTerm	http://mo-ld.org/resource/mousemine_GOTerm	309248	16829
http://mo-ld.org/resource/mousemine_GOAnnotation	309248	309248	mine_voc:\nhasOntologyTerm	http://mo-ld.org/resource/mousemine_OntologyTerm	309248	16829
http://mo-ld.org/resource/mousemine_SequenceFeature	309248	24535	mine_voc:\nhasOntologyAnnotation	http://mo-ld.org/resource/mousemine_GOAnnotation	309248	309248
http://mo-ld.org/resource/mousemine_BioEntity	309248	24535	mine_voc:\nhasOntologyAnnotation	http://mo-ld.org/resource/mousemine_GOAnnotation	309248	309248
http://mo-ld.org/resource/mousemine_GOTerm	309248	16829	mine_voc:\nhasOntologyAnnotation	http://mo-ld.org/resource/mousemine_GOAnnotation	309248	309248
http://mo-ld.org/resource/mousemine_OntologyTerm	309248	16829	mine_voc:\nhasOntologyAnnotation	http://mo-ld.org/resource/mousemine_GOAnnotation	309248	309248
http://mo-ld.org/resource/mousemine_GOTerm	309248	16829	mine_voc:\nhasOntologyAnnotation	http://mo-ld.org/resource/mousemine_OntologyAnnotation	309248	309248
http://mo-ld.org/resource/mousemine_GOAnnotation	307407	307407	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/mousemine_Gene	307407	23958
http://mo-ld.org/resource/mousemine_Gene	307407	23958	mine_voc:\nhasGOAnnotation	http://mo-ld.org/resource/mousemine_GOAnnotation	307407	307407
http://mo-ld.org/resource/mousemine_SequenceFeature	307407	23958	mine_voc:\nhasGOAnnotation	http://mo-ld.org/resource/mousemine_GOAnnotation	307407	307407
http://mo-ld.org/resource/mousemine_BioEntity	307407	23958	mine_voc:\nhasGOAnnotation	http://mo-ld.org/resource/mousemine_GOAnnotation	307407	307407
http://mo-ld.org/resource/mousemine_Gene	307407	23958	mine_voc:\nhasGOAnnotation	http://mo-ld.org/resource/mousemine_OntologyAnnotation	307407	307407
http://mo-ld.org/resource/mousemine_SequenceFeature	307407	23958	mine_voc:\nhasGOAnnotation	http://mo-ld.org/resource/mousemine_OntologyAnnotation	307407	307407
http://mo-ld.org/resource/mousemine_BioEntity	307407	23958	mine_voc:\nhasGOAnnotation	http://mo-ld.org/resource/mousemine_OntologyAnnotation	307407	307407
http://mo-ld.org/resource/mousemine_Gene	307407	23958	mine_voc:\nhasOntologyAnnotation	http://mo-ld.org/resource/mousemine_GOAnnotation	307407	307407
http://mo-ld.org/resource/mousemine_OntologyAnnotation	295416	295416	mine_voc:\nhasBioEntity	mold_res:\nmousemine_Genotype	295416	60065
http://mo-ld.org/resource/mousemine_Genotype	295416	60065	mine_voc:\nhasOntologyAnnotation	http://mo-ld.org/resource/mousemine_OntologyAnnotation	295416	295416
http://mo-ld.org/resource/mousemine_BioEntity	292763	292763	mine_voc:\nhasLength	http://mo-ld.org/mine_type:Length	292763	43967
http://mo-ld.org/resource/mousemine_BioEntity	286162	286162	mine_voc:\nhasChromosome	http://mo-ld.org/resource/mousemine_Chromosome	286162	22888
http://mo-ld.org/resource/mousemine_BioEntity	286162	286162	mine_voc:\nhasChromosome	http://mo-ld.org/resource/mousemine_SequenceFeature	286162	22888
mold_res:\nmousemine_GOEvidence	278741	278741	mine_voc:\nhasWithText	mine_type:\nWithText	278741	42177
mold_res:\nmousemine_OntologyAnnotationEvidence	278741	278741	mine_voc:\nhasWithText	http://mo-ld.org/mine_type:WithText	278741	42177
http://mo-ld.org/resource/mousemine_OntologyAnnotation	275778	275778	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/mousemine_SequenceCollection	275778	33134
http://mo-ld.org/resource/mousemine_SequenceCollection	275778	33134	mine_voc:\nhasOntologyAnnotation	http://mo-ld.org/resource/mousemine_OntologyAnnotation	275778	275778
http://mo-ld.org/resource/mousemine_OntologyAnnotation	274166	274166	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/mousemine_Allele	274166	32910
http://mo-ld.org/resource/mousemine_Allele	274166	32910	mine_voc:\nhasOntologyAnnotation	http://mo-ld.org/resource/mousemine_OntologyAnnotation	274166	274166
http://mo-ld.org/resource/mousemine_SequenceCollection	251092	251092	mine_voc:\nhasProjectCollection	mine_type:\nProjectCollection	251092	18
http://mo-ld.org/resource/mousemine_Allele	251092	251092	mine_voc:\nhasProjectCollection	http://mo-ld.org/mine_type:ProjectCollection	251092	18
http://mo-ld.org/resource/mousemine_BioEntity	251092	251092	mine_voc:\nhasProjectCollection	http://mo-ld.org/mine_type:ProjectCollection	251092	18
http://mo-ld.org/resource/mousemine_Publication	224913	224913	mine_voc:\nhasYear	mine_type:\nYear	224913	102
http://mo-ld.org/resource/mousemine_Publication	224877	224877	mine_voc:\nhasTitle	mine_type:\nTitle	224877	224617
http://mo-ld.org/resource/mousemine_Publication	224877	224877	mine_voc:\nhasFirstAuthor	mine_type:\nFirstAuthor	224877	115350
http://mo-ld.org/resource/mousemine_Publication	224571	224571	mine_voc:\nhasJournal	mine_type:\nJournal	224571	2520
http://mo-ld.org/resource/mousemine_Publication	223010	223010	mine_voc:\nhasPages	mine_type:\nPages	223010	94333
http://mo-ld.org/resource/mousemine_Publication	222903	222903	mine_voc:\nhasCitation	mine_type:\nCitation	222903	222855
http://mo-ld.org/resource/mousemine_Publication	222903	222903	mine_voc:\nhasMgiId	mine_type:\nMgiId	222903	222903
http://mo-ld.org/resource/mousemine_Publication	222903	222903	mine_voc:\nhasMgiJnum	mine_type:\nMgiJnum	222903	222903
http://mo-ld.org/resource/mousemine_Publication	220751	220751	mine_voc:\nhasVolume	mine_type:\nVolume	220751	2290
http://mo-ld.org/resource/mousemine_Publication	217528	217528	mine_voc:\nhasPubMedId	mine_type:\nPubMedId	217528	217528
http://mo-ld.org/resource/mousemine_Gene	212268	212268	mine_voc:\nhasChromosome	http://mo-ld.org/resource/mousemine_BioEntity	212268	22839
http://mo-ld.org/resource/mousemine_SequenceFeature	212268	212268	mine_voc:\nhasChromosome	http://mo-ld.org/resource/mousemine_BioEntity	212268	22839
http://mo-ld.org/resource/mousemine_BioEntity	212268	212268	mine_voc:\nhasChromosome	http://mo-ld.org/resource/mousemine_BioEntity	212268	22839
http://mo-ld.org/resource/mousemine_Publication	211843	211843	mine_voc:\nhasAbstractText	mine_type:\nAbstractText	211843	211058
http://mo-ld.org/resource/mousemine_Publication	210891	210891	mine_voc:\nhasIssue	mine_type:\nIssue	210891	2802
http://mo-ld.org/resource/mousemine_GXDExpression	205799	205799	mine_voc:\nhasNote	mine_type:\nNote	205799	60751
http://mo-ld.org/resource/mousemine_SequenceFeature	187977	187977	mine_voc:\nhasMgiType	mine_type:\nMgiType	187977	47
http://mo-ld.org/resource/mousemine_OntologyRelation	184992	92496	mine_voc:\nhasOntologyTerm	http://mo-ld.org/resource/mousemine_MPTerm	184992	11205
http://mo-ld.org/resource/mousemine_MPTerm	184992	11205	mine_voc:\nhasOntologyRelation	http://mo-ld.org/resource/mousemine_OntologyRelation	184992	92496
http://mo-ld.org/resource/mousemine_OntologyRelation	173550	86775	mine_voc:\nhasOntologyTerm	mold_res:\nmousemine_EMAPATerm	173550	6450
http://mo-ld.org/resource/mousemine_OntologyRelation	173550	86775	mine_voc:\nhasOntologyTerm	mold_res:\nmousemine_AnatomyTerm	173550	6450
http://mo-ld.org/resource/mousemine_EMAPATerm	173550	6450	mine_voc:\nhasOntologyRelation	http://mo-ld.org/resource/mousemine_OntologyRelation	173550	86775
http://mo-ld.org/resource/mousemine_AnatomyTerm	173550	6450	mine_voc:\nhasOntologyRelation	http://mo-ld.org/resource/mousemine_OntologyRelation	173550	86775
mold_res:\nmousemine_OntologyTerm	172083	48114	mine_voc:\nhasOntologyTermSynonym	mold_res:\nmousemine_OntologyTermSynonym	172083	164168
mold_res:\nmousemine_Interaction	165999	83003	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/mousemine_Gene	165999	13346
http://mo-ld.org/resource/mousemine_Interaction	165999	83003	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/mousemine_SequenceFeature	165999	13346
http://mo-ld.org/resource/mousemine_OntologyTermSynonym	164168	164168	mine_voc:\nhasType	mine_type:\nType	164168	6
http://mo-ld.org/resource/mousemine_Publication	132540	132540	mine_voc:\nhasDoi	mine_type:\nDoi	132540	132532
http://mo-ld.org/resource/mousemine_SequenceCollection	124742	64441	mine_voc:\nhasAlleleAttribute	mold_res:\nmousemine_AlleleAttribute	124742	19
http://mo-ld.org/resource/mousemine_Allele	124742	64441	mine_voc:\nhasAlleleAttribute	http://mo-ld.org/resource/mousemine_AlleleAttribute	124742	19
http://mo-ld.org/resource/mousemine_BioEntity	124742	64441	mine_voc:\nhasAlleleAttribute	http://mo-ld.org/resource/mousemine_AlleleAttribute	124742	19
http://mo-ld.org/resource/mousemine_Gene	119033	119033	mine_voc:\nhasMgiType	http://mo-ld.org/mine_type:MgiType	119033	20
http://mo-ld.org/resource/mousemine_Interaction	118667	76917	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/mousemine_BioEntity	118667	8170
http://mo-ld.org/resource/mousemine_GXDExpression	118606	118606	mine_voc:\nhasGenotype	http://mo-ld.org/resource/mousemine_BioEntity	118606	2014
mold_res:\nmousemine_GOTerm	114909	27917	mine_voc:\nhasOntologyTermSynonym	http://mo-ld.org/resource/mousemine_OntologyTermSynonym	114909	113860
http://mo-ld.org/resource/mousemine_BioEntity	112151	43566	mine_voc:\nhasGenotype	http://mo-ld.org/resource/mousemine_Genotype	112151	64546
mold_res:\nmousemine_GenotypeAllelePair	106381	84843	mine_voc:\nhasAllele	http://mo-ld.org/resource/mousemine_SequenceCollection	106381	42641
http://mo-ld.org/resource/mousemine_GenotypeAllelePair	106381	84843	mine_voc:\nhasAllele	http://mo-ld.org/resource/mousemine_Allele	106381	42641
http://mo-ld.org/resource/mousemine_GenotypeAllelePair	106381	84843	mine_voc:\nhasAllele	http://mo-ld.org/resource/mousemine_BioEntity	106381	42641
http://mo-ld.org/resource/mousemine_Genotype	106366	64414	mine_voc:\nhasAllele	http://mo-ld.org/resource/mousemine_SequenceCollection	106366	42641
http://mo-ld.org/resource/mousemine_Genotype	106366	64414	mine_voc:\nhasAllele	http://mo-ld.org/resource/mousemine_Allele	106366	42641
http://mo-ld.org/resource/mousemine_Genotype	106366	64414	mine_voc:\nhasAllele	http://mo-ld.org/resource/mousemine_BioEntity	106366	42641
http://mo-ld.org/resource/mousemine_SequenceCollection	106366	42641	mine_voc:\nhasGenotype	http://mo-ld.org/resource/mousemine_Genotype	106366	64414
http://mo-ld.org/resource/mousemine_Allele	106366	42641	mine_voc:\nhasGenotype	http://mo-ld.org/resource/mousemine_Genotype	106366	64414
mold_res:\nmousemine_InteractionDetail	104668	104668	mine_voc:\nhasDataSet	http://mo-ld.org/resource/mousemine_DataSet	104668	2
mold_res:\nmousemine_InteractionExperiment	104668	7333	mine_voc:\nhasInteractionDetail	http://mo-ld.org/resource/mousemine_InteractionDetail	104668	104668
http://mo-ld.org/resource/mousemine_Interaction	104668	82999	mine_voc:\nhasInteractionDetail	http://mo-ld.org/resource/mousemine_InteractionDetail	104668	104668
http://mo-ld.org/resource/mousemine_InteractionDetail	104668	104668	mine_voc:\nhasRelationshipType	mine_type:\nRelationshipType	104668	23
http://mo-ld.org/resource/mousemine_InteractionDetail	104668	104668	mine_voc:\nhasInteractionExperiment	http://mo-ld.org/resource/mousemine_InteractionExperiment	104668	7333
http://mo-ld.org/resource/mousemine_InteractionDetail	104668	104668	mine_voc:\nhasType	http://mo-ld.org/mine_type:Type	104668	2
http://mo-ld.org/resource/mousemine_InteractionDetail	104668	104668	mine_voc:\nhasRole1	mine_type:\nRole1	104668	11
http://mo-ld.org/resource/mousemine_InteractionDetail	104668	104668	mine_voc:\nhasRole2	mine_type:\nRole2	104668	11
http://mo-ld.org/resource/mousemine_InteractionDetail	104668	104668	mine_voc:\nhasInteraction	http://mo-ld.org/resource/mousemine_Interaction	104668	82999
http://mo-ld.org/resource/mousemine_BioEntity	104274	23684	mine_voc:\nhasMGIMutationInvolves	mold_res:\nmousemine_MGIMutationInvolves	104274	56607
http://mo-ld.org/resource/mousemine_BioEntity	104274	23684	mine_voc:\nhasMGIMutationInvolves	http://mo-ld.org/resource/mousemine_MGIDirectedRelationship	104274	56607
http://mo-ld.org/resource/mousemine_BioEntity	101913	42299	mine_voc:\nhasGenotype	http://mo-ld.org/resource/mousemine_BioEntity	101913	60018
http://mo-ld.org/resource/mousemine_Gene	101073	101073	mine_voc:\nhasNcbiGeneNumber	mine_type:\nNcbiGeneNumber	101073	101068
http://mo-ld.org/resource/mousemine_SequenceFeature	101073	101073	mine_voc:\nhasNcbiGeneNumber	http://mo-ld.org/mine_type:NcbiGeneNumber	101073	101068
http://mo-ld.org/resource/mousemine_SequenceCollection	96654	41508	mine_voc:\nhasGenotype	http://mo-ld.org/resource/mousemine_BioEntity	96654	60002
http://mo-ld.org/resource/mousemine_Allele	96654	41508	mine_voc:\nhasGenotype	http://mo-ld.org/resource/mousemine_BioEntity	96654	60002
http://mo-ld.org/resource/mousemine_Publication	92949	4014	mine_voc:\nhasBioEntity	mold_res:\nmousemine_DNASegment	92949	20346
http://mo-ld.org/resource/mousemine_DNASegment	92949	20346	mine_voc:\nhasPublication	http://mo-ld.org/resource/mousemine_Publication	92949	4014
http://mo-ld.org/resource/mousemine_CrossReference	91649	91649	mine_voc:\nhasBioEntity	mold_res:\nmousemine_Pseudogene	91649	12922
http://mo-ld.org/resource/mousemine_Pseudogene	91649	12922	mine_voc:\nhasCrossReference	http://mo-ld.org/resource/mousemine_CrossReference	91649	91649
http://mo-ld.org/resource/mousemine_GenotypeAllelePair	84843	84843	mine_voc:\nhasGenotype	http://mo-ld.org/resource/mousemine_Genotype	84843	64414
http://mo-ld.org/resource/mousemine_GenotypeAllelePair	84843	84843	mine_voc:\nhasPairState	mine_type:\nPairState	84843	9
http://mo-ld.org/resource/mousemine_Genotype	84843	64414	mine_voc:\nhasGenotypeAllelePair	http://mo-ld.org/resource/mousemine_GenotypeAllelePair	84843	84843
http://mo-ld.org/resource/mousemine_GenotypeAllelePair	84841	84841	mine_voc:\nhasSequenceFeature	http://mo-ld.org/resource/mousemine_SequenceFeature	84841	18308
http://mo-ld.org/resource/mousemine_GenotypeAllelePair	84841	84841	mine_voc:\nhasSequenceFeature	http://mo-ld.org/resource/mousemine_BioEntity	84841	18308
http://mo-ld.org/resource/mousemine_Gene	83003	13346	mine_voc:\nhasInteraction	http://mo-ld.org/resource/mousemine_Interaction	83003	83003
http://mo-ld.org/resource/mousemine_SequenceFeature	83003	13346	mine_voc:\nhasInteraction	http://mo-ld.org/resource/mousemine_Interaction	83003	83003
http://mo-ld.org/resource/mousemine_GenotypeAllelePair	78390	78390	mine_voc:\nhasGenotype	http://mo-ld.org/resource/mousemine_BioEntity	78390	60002
http://mo-ld.org/resource/mousemine_BioEntity	78390	60002	mine_voc:\nhasGenotypeAllelePair	http://mo-ld.org/resource/mousemine_GenotypeAllelePair	78390	78390
http://mo-ld.org/resource/mousemine_GenotypeAllelePair	75535	75535	mine_voc:\nhasSequenceFeature	http://mo-ld.org/resource/mousemine_Gene	75535	12849
http://mo-ld.org/resource/mousemine_Synonym	74903	74903	mine_voc:\nhasBioEntity	mold_res:\nmousemine_OtherGenomeFeature	74903	24470
http://mo-ld.org/resource/mousemine_OtherGenomeFeature	74903	24470	mine_voc:\nhasSynonym	http://mo-ld.org/resource/mousemine_Synonym	74903	74903
http://mo-ld.org/resource/mousemine_BioEntity	73894	73894	mine_voc:\nhasMgiType	http://mo-ld.org/mine_type:MgiType	73894	42
http://mo-ld.org/resource/mousemine_OntologyTerm	72557	72557	mine_voc:\nhasIdentifier	http://mo-ld.org/mine_type:Identifier	72557	72557
http://mo-ld.org/resource/mousemine_OntologyTerm	72460	72460	mine_voc:\nhasObsolete	mine_type:\nObsolete	72460	1
http://mo-ld.org/resource/mousemine_OntologyTerm	72460	72460	mine_voc:\nhasOntology	mold_res:\nmousemine_Ontology	72460	6
mold_res:\nmousemine_Strain	65138	15339	mine_voc:\nhasGenotype	http://mo-ld.org/resource/mousemine_Genotype	65138	65138
http://mo-ld.org/resource/mousemine_Genotype	65138	65138	mine_voc:\nhasZygosity	mine_type:\nZygosity	65138	5
http://mo-ld.org/resource/mousemine_Genotype	65138	65138	mine_voc:\nhasExistsAs	mine_type:\nExistsAs	65138	3
http://mo-ld.org/resource/mousemine_Genotype	65138	65138	mine_voc:\nhasOrganism	http://mo-ld.org/resource/mousemine_Organism	65138	1
http://mo-ld.org/resource/mousemine_Genotype	65138	65138	mine_voc:\nhasStrain	http://mo-ld.org/resource/mousemine_Strain	65138	15339
http://mo-ld.org/resource/mousemine_Genotype	65138	65138	mine_voc:\nhasIsConditional	mine_type:\nIsConditional	65138	2
http://mo-ld.org/resource/mousemine_Allele	64229	64229	mine_voc:\nhasAttributeString	mine_type:\nAttributeString	64229	209
http://mo-ld.org/resource/mousemine_BioEntity	64229	64229	mine_voc:\nhasAttributeString	http://mo-ld.org/mine_type:AttributeString	64229	209
http://mo-ld.org/resource/mousemine_SequenceCollection	64229	64229	mine_voc:\nhasAttributeString	http://mo-ld.org/mine_type:AttributeString	64229	209
http://mo-ld.org/resource/mousemine_MGIDirectedRelationship	60761	60761	mine_voc:\nhasAllele	http://mo-ld.org/resource/mousemine_SequenceCollection	60761	4272
http://mo-ld.org/resource/mousemine_MGIDirectedRelationship	60761	60761	mine_voc:\nhasAllele	http://mo-ld.org/resource/mousemine_Allele	60761	4272
http://mo-ld.org/resource/mousemine_MGIDirectedRelationship	60761	60761	mine_voc:\nhasAllele	http://mo-ld.org/resource/mousemine_BioEntity	60761	4272
http://mo-ld.org/resource/mousemine_Strain	60065	14333	mine_voc:\nhasGenotype	http://mo-ld.org/resource/mousemine_BioEntity	60065	60065
http://mo-ld.org/resource/mousemine_BioEntity	60065	60065	mine_voc:\nhasZygosity	http://mo-ld.org/mine_type:Zygosity	60065	5
http://mo-ld.org/resource/mousemine_BioEntity	60065	60065	mine_voc:\nhasExistsAs	http://mo-ld.org/mine_type:ExistsAs	60065	3
http://mo-ld.org/resource/mousemine_Genotype	60065	60065	mine_voc:\nhasPrimaryIdentifier	http://mo-ld.org/mine_type:PrimaryIdentifier	60065	60065
http://mo-ld.org/resource/mousemine_BioEntity	60065	60065	mine_voc:\nhasIsConditional	http://mo-ld.org/mine_type:IsConditional	60065	2
mold_res:\nmousemine_Genotype	60002	60002	mine_voc:\nhasSymbol	http://mo-ld.org/mine_type:Symbol	60002	52704
http://mo-ld.org/resource/mousemine_BioEntity	59337	8170	mine_voc:\nhasInteraction	http://mo-ld.org/resource/mousemine_Interaction	59337	59337
http://mo-ld.org/resource/mousemine_Synonym	57443	57443	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/mousemine_DNASegment	57443	20356
