Subject-Type	Subject-Type Count	Subject-Type Distinct Count	Property	Object-Type	Object-Type Count	Object-Type tDistinct_count
http://mo-ld.org/resource/humanmine_GOTerm	1026010	17750	mine_voc:\nhasOntologyAnnotation	http://mo-ld.org/resource/humanmine_GOAnnotation	1026010	1026010
http://mo-ld.org/resource/humanmine_OntologyTerm	1026010	17750	mine_voc:\nhasOntologyAnnotation	http://mo-ld.org/resource/humanmine_GOAnnotation	1026010	1026010
http://mo-ld.org/resource/humanmine_OntologyAnnotation	1024210	1024210	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/humanmine_BioEntity	1024210	91029
http://mo-ld.org/resource/humanmine_GOAnnotation	1024210	1024210	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/humanmine_BioEntity	1024210	91029
http://mo-ld.org/resource/humanmine_BioEntity	1024210	91029	mine_voc:\nhasOntologyAnnotation	http://mo-ld.org/resource/humanmine_OntologyAnnotation	1024210	1024210
http://mo-ld.org/resource/humanmine_BioEntity	1024210	91029	mine_voc:\nhasOntologyAnnotation	http://mo-ld.org/resource/humanmine_GOAnnotation	1024210	1024210
mold_res:\nhumanmine_GeneFlankingRegion	1014080	1014080	mine_voc:\nhasLocation	http://mo-ld.org/resource/humanmine_Location	1014080	1014080
http://mo-ld.org/resource/humanmine_Location	1014080	1014080	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/humanmine_GeneFlankingRegion	1014080	1014080
http://mo-ld.org/resource/humanmine_GeneFlankingRegion	1014080	1014080	mine_voc:\nhasLength	http://mo-ld.org/mine_type:Length	1014080	80322
http://mo-ld.org/resource/humanmine_BioEntity	1014080	1014080	mine_voc:\nhasDirection	mine_type:\nDirection	1014080	2
http://mo-ld.org/resource/humanmine_SequenceFeature	1014080	1014080	mine_voc:\nhasDirection	http://mo-ld.org/mine_type:Direction	1014080	2
http://mo-ld.org/resource/humanmine_GeneFlankingRegion	1014080	1014080	mine_voc:\nhasDirection	http://mo-ld.org/mine_type:Direction	1014080	2
http://mo-ld.org/resource/humanmine_BioEntity	1014080	1014080	mine_voc:\nhasIncludeGene	mine_type:\nIncludeGene	1014080	2
http://mo-ld.org/resource/humanmine_SequenceFeature	1014080	1014080	mine_voc:\nhasIncludeGene	http://mo-ld.org/mine_type:IncludeGene	1014080	2
http://mo-ld.org/resource/humanmine_GeneFlankingRegion	1014080	1014080	mine_voc:\nhasIncludeGene	http://mo-ld.org/mine_type:IncludeGene	1014080	2
http://mo-ld.org/resource/humanmine_GeneFlankingRegion	1014080	1014080	mine_voc:\nhasOrganism	http://mo-ld.org/resource/humanmine_Organism	1014080	1
http://mo-ld.org/resource/humanmine_GeneFlankingRegion	1014080	1014080	mine_voc:\nhasChromosome	http://mo-ld.org/resource/humanmine_BioEntity	1014080	24
http://mo-ld.org/resource/humanmine_GeneFlankingRegion	1014080	1014080	mine_voc:\nhasChromosome	http://mo-ld.org/resource/humanmine_Chromosome	1014080	24
http://mo-ld.org/resource/humanmine_GeneFlankingRegion	1014080	1014080	mine_voc:\nhasChromosome	http://mo-ld.org/resource/humanmine_Region	1014080	24
http://mo-ld.org/resource/humanmine_GeneFlankingRegion	1014080	1014080	mine_voc:\nhasChromosome	http://mo-ld.org/resource/humanmine_SequenceFeature	1014080	24
http://mo-ld.org/resource/humanmine_BioEntity	1014080	1014080	mine_voc:\nhasDistance	mine_type:\nDistance	1014080	5
http://mo-ld.org/resource/humanmine_SequenceFeature	1014080	1014080	mine_voc:\nhasDistance	http://mo-ld.org/mine_type:Distance	1014080	5
http://mo-ld.org/resource/humanmine_GeneFlankingRegion	1014080	1014080	mine_voc:\nhasDistance	http://mo-ld.org/mine_type:Distance	1014080	5
http://mo-ld.org/resource/humanmine_BioEntity	1014080	50651	mine_voc:\nhasGeneFlankingRegion	http://mo-ld.org/resource/humanmine_BioEntity	1014080	1014080
http://mo-ld.org/resource/humanmine_Region	1014080	50651	mine_voc:\nhasGeneFlankingRegion	http://mo-ld.org/resource/humanmine_BioEntity	1014080	1014080
http://mo-ld.org/resource/humanmine_Gene	1014080	50651	mine_voc:\nhasGeneFlankingRegion	http://mo-ld.org/resource/humanmine_BioEntity	1014080	1014080
http://mo-ld.org/resource/humanmine_SequenceFeature	1014080	50651	mine_voc:\nhasGeneFlankingRegion	http://mo-ld.org/resource/humanmine_BioEntity	1014080	1014080
http://mo-ld.org/resource/humanmine_BioEntity	1014080	50651	mine_voc:\nhasGeneFlankingRegion	http://mo-ld.org/resource/humanmine_SequenceFeature	1014080	1014080
http://mo-ld.org/resource/humanmine_Region	1014080	50651	mine_voc:\nhasGeneFlankingRegion	http://mo-ld.org/resource/humanmine_SequenceFeature	1014080	1014080
http://mo-ld.org/resource/humanmine_Gene	1014080	50651	mine_voc:\nhasGeneFlankingRegion	http://mo-ld.org/resource/humanmine_SequenceFeature	1014080	1014080
http://mo-ld.org/resource/humanmine_SequenceFeature	1014080	50651	mine_voc:\nhasGeneFlankingRegion	http://mo-ld.org/resource/humanmine_SequenceFeature	1014080	1014080
http://mo-ld.org/resource/humanmine_BioEntity	1014080	50651	mine_voc:\nhasGeneFlankingRegion	http://mo-ld.org/resource/humanmine_GeneFlankingRegion	1014080	1014080
http://mo-ld.org/resource/humanmine_Region	1014080	50651	mine_voc:\nhasGeneFlankingRegion	http://mo-ld.org/resource/humanmine_GeneFlankingRegion	1014080	1014080
http://mo-ld.org/resource/humanmine_Gene	1014080	50651	mine_voc:\nhasGeneFlankingRegion	http://mo-ld.org/resource/humanmine_GeneFlankingRegion	1014080	1014080
http://mo-ld.org/resource/humanmine_SequenceFeature	1014080	50651	mine_voc:\nhasGeneFlankingRegion	http://mo-ld.org/resource/humanmine_GeneFlankingRegion	1014080	1014080
http://mo-ld.org/resource/humanmine_GeneFlankingRegion	1014080	1014080	mine_voc:\nhasPrimaryIdentifier	http://mo-ld.org/mine_type:PrimaryIdentifier	1014080	506510
http://mo-ld.org/resource/humanmine_GeneFlankingRegion	1014080	1014080	mine_voc:\nhasGene	http://mo-ld.org/resource/humanmine_BioEntity	1014080	50651
http://mo-ld.org/resource/humanmine_GeneFlankingRegion	1014080	1014080	mine_voc:\nhasGene	http://mo-ld.org/resource/humanmine_Region	1014080	50651
http://mo-ld.org/resource/humanmine_GeneFlankingRegion	1014080	1014080	mine_voc:\nhasGene	http://mo-ld.org/resource/humanmine_Gene	1014080	50651
http://mo-ld.org/resource/humanmine_GeneFlankingRegion	1014080	1014080	mine_voc:\nhasGene	http://mo-ld.org/resource/humanmine_SequenceFeature	1014080	50651
mold_res:\nhumanmine_OntologyAnnotation	941381	913770	mine_voc:\nhasGOEvidence	mold_res:\nhumanmine_GOEvidence	941381	673177
mold_res:\nhumanmine_GOAnnotation	941381	913770	mine_voc:\nhasGOEvidence	http://mo-ld.org/resource/humanmine_GOEvidence	941381	673177
mold_res:\nhumanmine_Interaction	919951	460005	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/humanmine_BioEntity	919951	22262
http://mo-ld.org/resource/humanmine_Interaction	918565	459287	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/humanmine_Region	918565	22008
http://mo-ld.org/resource/humanmine_Interaction	918565	459287	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/humanmine_SequenceFeature	918565	22008
http://mo-ld.org/resource/humanmine_Interaction	918563	459285	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/humanmine_Gene	918563	22007
mold_res:\nhumanmine_InteractionDetail	817491	817491	mine_voc:\nhasDataSet	http://mo-ld.org/resource/humanmine_DataSet	817491	3
http://mo-ld.org/resource/humanmine_Interaction	817491	459971	mine_voc:\nhasInteractionDetail	http://mo-ld.org/resource/humanmine_InteractionDetail	817491	817491
http://mo-ld.org/resource/humanmine_InteractionDetail	817491	817491	mine_voc:\nhasRelationshipType	mine_type:\nRelationshipType	817491	34
http://mo-ld.org/resource/humanmine_InteractionDetail	817491	817491	mine_voc:\nhasType	mine_type:\nType	817491	2
http://mo-ld.org/resource/humanmine_InteractionDetail	817491	817491	mine_voc:\nhasInteraction	http://mo-ld.org/resource/humanmine_Interaction	817491	459971
mold_res:\nhumanmine_InteractionExperiment	816771	39314	mine_voc:\nhasInteractionDetail	http://mo-ld.org/resource/humanmine_InteractionDetail	816771	816771
http://mo-ld.org/resource/humanmine_InteractionDetail	816771	816771	mine_voc:\nhasInteractionExperiment	http://mo-ld.org/resource/humanmine_InteractionExperiment	816771	39314
http://mo-ld.org/resource/humanmine_InteractionDetail	816771	816771	mine_voc:\nhasRole1	mine_type:\nRole1	816771	14
http://mo-ld.org/resource/humanmine_InteractionDetail	816771	816771	mine_voc:\nhasRole2	mine_type:\nRole2	816771	14
http://mo-ld.org/resource/humanmine_Publication	751025	751025	mine_voc:\nhasPubMedId	mine_type:\nPubMedId	751025	751025
http://mo-ld.org/resource/humanmine_Publication	749672	749672	mine_voc:\nhasJournal	mine_type:\nJournal	749672	5523
http://mo-ld.org/resource/humanmine_Publication	749672	749672	mine_voc:\nhasTitle	mine_type:\nTitle	749672	749134
http://mo-ld.org/resource/humanmine_Publication	749507	749507	mine_voc:\nhasFirstAuthor	mine_type:\nFirstAuthor	749507	444618
http://mo-ld.org/resource/humanmine_Publication	749167	749167	mine_voc:\nhasPages	mine_type:\nPages	749167	182986
http://mo-ld.org/resource/humanmine_Publication	749053	749053	mine_voc:\nhasVolume	mine_type:\nVolume	749053	3239
http://mo-ld.org/resource/humanmine_Publication	743876	88553	mine_voc:\nhasBioEntity	mold_res:\nhumanmine_Protein	743876	137147
http://mo-ld.org/resource/humanmine_Protein	743876	137147	mine_voc:\nhasPublication	http://mo-ld.org/resource/humanmine_Publication	743876	88553
http://mo-ld.org/resource/humanmine_Publication	736019	736019	mine_voc:\nhasYear	mine_type:\nYear	736019	105
http://mo-ld.org/resource/humanmine_Publication	721009	721009	mine_voc:\nhasAbstractText	mine_type:\nAbstractText	721009	720625
http://mo-ld.org/resource/humanmine_Publication	715720	715720	mine_voc:\nhasIssue	mine_type:\nIssue	715720	4704
http://mo-ld.org/resource/humanmine_CrossReference	693205	693205	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/humanmine_BioEntity	693205	255465
http://mo-ld.org/resource/humanmine_BioEntity	693205	255465	mine_voc:\nhasCrossReference	http://mo-ld.org/resource/humanmine_CrossReference	693205	693205
http://mo-ld.org/resource/humanmine_BioEntity	675962	68350	mine_voc:\nhasUniProtFeature	mold_res:\nhumanmine_UniProtFeature	675962	675962
mold_res:\nhumanmine_Protein	675962	68350	mine_voc:\nhasUniProtFeature	http://mo-ld.org/resource/humanmine_UniProtFeature	675962	675962
http://mo-ld.org/resource/humanmine_UniProtFeature	675962	675962	mine_voc:\nhasOntologyTerm	http://mo-ld.org/resource/humanmine_OntologyTerm	675962	22
http://mo-ld.org/resource/humanmine_UniProtFeature	675962	675962	mine_voc:\nhasType	mine_type:\nType	675962	22
http://mo-ld.org/resource/humanmine_UniProtFeature	675962	675962	mine_voc:\nhasProtein	http://mo-ld.org/resource/humanmine_BioEntity	675962	68350
http://mo-ld.org/resource/humanmine_UniProtFeature	675962	675962	mine_voc:\nhasProtein	http://mo-ld.org/resource/humanmine_Protein	675962	68350
http://mo-ld.org/resource/humanmine_UniProtFeature	675759	675759	mine_voc:\nhasBegin	mine_type:\nBegin	675759	5526
http://mo-ld.org/resource/humanmine_UniProtFeature	675697	675697	mine_voc:\nhasEnd	http://mo-ld.org/mine_type:End	675697	5639
http://mo-ld.org/resource/humanmine_GOEvidence	673177	673177	mine_voc:\nhasGOEvidenceCode	mold_res:\nhumanmine_GOEvidenceCode	673177	19
http://mo-ld.org/resource/humanmine_Publication	660090	660090	mine_voc:\nhasMonth	mine_type:\nMonth	660090	17
mold_res:\nhumanmine_Gene	641280	207934	mine_voc:\nhasDataSet	http://mo-ld.org/resource/humanmine_DataSet	641280	35
http://mo-ld.org/resource/humanmine_DataSet	641280	35	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/humanmine_Gene	641280	207934
http://mo-ld.org/resource/humanmine_OntologyAnnotation	600982	600982	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/humanmine_Region	600982	42159
http://mo-ld.org/resource/humanmine_GOAnnotation	600982	600982	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/humanmine_Region	600982	42159
http://mo-ld.org/resource/humanmine_OntologyAnnotation	600982	600982	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/humanmine_Gene	600982	42159
http://mo-ld.org/resource/humanmine_GOAnnotation	600982	600982	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/humanmine_Gene	600982	42159
http://mo-ld.org/resource/humanmine_OntologyAnnotation	600982	600982	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/humanmine_SequenceFeature	600982	42159
http://mo-ld.org/resource/humanmine_GOAnnotation	600982	600982	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/humanmine_SequenceFeature	600982	42159
http://mo-ld.org/resource/humanmine_BioEntity	600982	42159	mine_voc:\nhasGOAnnotation	http://mo-ld.org/resource/humanmine_OntologyAnnotation	600982	600982
http://mo-ld.org/resource/humanmine_Region	600982	42159	mine_voc:\nhasGOAnnotation	http://mo-ld.org/resource/humanmine_OntologyAnnotation	600982	600982
http://mo-ld.org/resource/humanmine_Gene	600982	42159	mine_voc:\nhasGOAnnotation	http://mo-ld.org/resource/humanmine_OntologyAnnotation	600982	600982
http://mo-ld.org/resource/humanmine_SequenceFeature	600982	42159	mine_voc:\nhasGOAnnotation	http://mo-ld.org/resource/humanmine_OntologyAnnotation	600982	600982
http://mo-ld.org/resource/humanmine_BioEntity	600982	42159	mine_voc:\nhasGOAnnotation	http://mo-ld.org/resource/humanmine_GOAnnotation	600982	600982
http://mo-ld.org/resource/humanmine_Region	600982	42159	mine_voc:\nhasGOAnnotation	http://mo-ld.org/resource/humanmine_GOAnnotation	600982	600982
http://mo-ld.org/resource/humanmine_Gene	600982	42159	mine_voc:\nhasGOAnnotation	http://mo-ld.org/resource/humanmine_GOAnnotation	600982	600982
http://mo-ld.org/resource/humanmine_SequenceFeature	600982	42159	mine_voc:\nhasGOAnnotation	http://mo-ld.org/resource/humanmine_GOAnnotation	600982	600982
http://mo-ld.org/resource/humanmine_Region	600982	42159	mine_voc:\nhasOntologyAnnotation	http://mo-ld.org/resource/humanmine_OntologyAnnotation	600982	600982
http://mo-ld.org/resource/humanmine_Gene	600982	42159	mine_voc:\nhasOntologyAnnotation	http://mo-ld.org/resource/humanmine_OntologyAnnotation	600982	600982
http://mo-ld.org/resource/humanmine_SequenceFeature	600982	42159	mine_voc:\nhasOntologyAnnotation	http://mo-ld.org/resource/humanmine_OntologyAnnotation	600982	600982
http://mo-ld.org/resource/humanmine_Region	600982	42159	mine_voc:\nhasOntologyAnnotation	http://mo-ld.org/resource/humanmine_GOAnnotation	600982	600982
http://mo-ld.org/resource/humanmine_Gene	600982	42159	mine_voc:\nhasOntologyAnnotation	http://mo-ld.org/resource/humanmine_GOAnnotation	600982	600982
http://mo-ld.org/resource/humanmine_SequenceFeature	600982	42159	mine_voc:\nhasOntologyAnnotation	http://mo-ld.org/resource/humanmine_GOAnnotation	600982	600982
http://mo-ld.org/resource/humanmine_Synonym	592076	592076	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/humanmine_Protein	592076	72885
http://mo-ld.org/resource/humanmine_Protein	592076	72885	mine_voc:\nhasSynonym	http://mo-ld.org/resource/humanmine_Synonym	592076	592076
http://mo-ld.org/resource/humanmine_Synonym	574050	574050	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/humanmine_Region	574050	283598
http://mo-ld.org/resource/humanmine_Synonym	574050	574050	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/humanmine_SequenceFeature	574050	283598
http://mo-ld.org/resource/humanmine_Region	574050	283598	mine_voc:\nhasSynonym	http://mo-ld.org/resource/humanmine_Synonym	574050	574050
http://mo-ld.org/resource/humanmine_SequenceFeature	574050	283598	mine_voc:\nhasSynonym	http://mo-ld.org/resource/humanmine_Synonym	574050	574050
mold_res:\nhumanmine_ProteinDomainRegion	553278	553278	mine_voc:\nhasDatabase	mine_type:\nDatabase	553278	11
http://mo-ld.org/resource/humanmine_ProteinDomainRegion	553278	553278	mine_voc:\nhasStart	http://mo-ld.org/mine_type:Start	553278	8368
http://mo-ld.org/resource/humanmine_ProteinDomainRegion	553278	553278	mine_voc:\nhasIdentifier	http://mo-ld.org/mine_type:Identifier	553278	15868
http://mo-ld.org/resource/humanmine_Protein	553278	57857	mine_voc:\nhasProteinDomainRegion	http://mo-ld.org/resource/humanmine_ProteinDomainRegion	553278	553278
mold_res:\nhumanmine_ProteinDomain	553278	10726	mine_voc:\nhasProteinDomainRegion	http://mo-ld.org/resource/humanmine_ProteinDomainRegion	553278	553278
http://mo-ld.org/resource/humanmine_ProteinDomainRegion	553278	553278	mine_voc:\nhasEnd	http://mo-ld.org/mine_type:End	553278	8865
http://mo-ld.org/resource/humanmine_ProteinDomainRegion	553278	553278	mine_voc:\nhasProteinDomain	http://mo-ld.org/resource/humanmine_BioEntity	553278	10726
http://mo-ld.org/resource/humanmine_ProteinDomainRegion	553278	553278	mine_voc:\nhasProteinDomain	http://mo-ld.org/resource/humanmine_ProteinDomain	553278	10726
http://mo-ld.org/resource/humanmine_ProteinDomainRegion	553278	553278	mine_voc:\nhasProtein	http://mo-ld.org/resource/humanmine_BioEntity	553278	57857
http://mo-ld.org/resource/humanmine_ProteinDomainRegion	553278	553278	mine_voc:\nhasProtein	http://mo-ld.org/resource/humanmine_Protein	553278	57857
mold_res:\nhumanmine_Homologue	547918	547918	mine_voc:\nhasDataSet	http://mo-ld.org/resource/humanmine_DataSet	547918	1
http://mo-ld.org/resource/humanmine_Homologue	547918	547918	mine_voc:\nhasCrossReference	http://mo-ld.org/resource/humanmine_CrossReference	547918	547918
http://mo-ld.org/resource/humanmine_Homologue	547918	547918	mine_voc:\nhasType	http://mo-ld.org/mine_type:Type	547918	5
http://mo-ld.org/resource/humanmine_Homologue	547918	547918	mine_voc:\nhasOrthologueEvidence	mold_res:\nhumanmine_OrthologueEvidence	547918	1
http://mo-ld.org/resource/humanmine_BioEntity	547918	91809	mine_voc:\nhasHomologue	http://mo-ld.org/resource/humanmine_Homologue	547918	547918
http://mo-ld.org/resource/humanmine_Region	547918	91809	mine_voc:\nhasHomologue	http://mo-ld.org/resource/humanmine_Homologue	547918	547918
http://mo-ld.org/resource/humanmine_Gene	547918	91809	mine_voc:\nhasHomologue	http://mo-ld.org/resource/humanmine_Homologue	547918	547918
http://mo-ld.org/resource/humanmine_SequenceFeature	547918	91809	mine_voc:\nhasHomologue	http://mo-ld.org/resource/humanmine_Homologue	547918	547918
http://mo-ld.org/resource/humanmine_Publication	547499	547499	mine_voc:\nhasDoi	mine_type:\nDoi	547499	547372
http://mo-ld.org/resource/humanmine_UniProtFeature	498725	498725	mine_voc:\nhasDescription	mine_type:\nDescription	498725	75224
http://mo-ld.org/resource/humanmine_BioEntity	474481	116446	mine_voc:\nhasComment	mold_res:\nhumanmine_Comment	474481	274336
http://mo-ld.org/resource/humanmine_Protein	474481	116446	mine_voc:\nhasComment	http://mo-ld.org/resource/humanmine_Comment	474481	274336
http://mo-ld.org/resource/humanmine_GOEvidence	463035	463035	mine_voc:\nhasWithText	mine_type:\nWithText	463035	55143
http://mo-ld.org/resource/humanmine_BioEntity	460005	22261	mine_voc:\nhasInteraction	http://mo-ld.org/resource/humanmine_Interaction	460005	460005
http://mo-ld.org/resource/humanmine_Region	459286	22008	mine_voc:\nhasInteraction	http://mo-ld.org/resource/humanmine_Interaction	459286	459286
http://mo-ld.org/resource/humanmine_SequenceFeature	459286	22008	mine_voc:\nhasInteraction	http://mo-ld.org/resource/humanmine_Interaction	459286	459286
http://mo-ld.org/resource/humanmine_Gene	459285	22007	mine_voc:\nhasInteraction	http://mo-ld.org/resource/humanmine_Interaction	459285	459285
mold_res:\nhumanmine_BioEntity	438696	438696	mine_voc:\nhasSymbol	mine_type:\nSymbol	438696	419230
http://mo-ld.org/resource/humanmine_OntologyAnnotation	423228	423228	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/humanmine_Protein	423228	48870
http://mo-ld.org/resource/humanmine_GOAnnotation	423228	423228	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/humanmine_Protein	423228	48870
http://mo-ld.org/resource/humanmine_Protein	423228	48870	mine_voc:\nhasOntologyAnnotation	http://mo-ld.org/resource/humanmine_OntologyAnnotation	423228	423228
http://mo-ld.org/resource/humanmine_Protein	423228	48870	mine_voc:\nhasOntologyAnnotation	http://mo-ld.org/resource/humanmine_GOAnnotation	423228	423228
mold_res:\nhumanmine_Region	383790	383790	mine_voc:\nhasSymbol	http://mo-ld.org/mine_type:Symbol	383790	366674
mold_res:\nhumanmine_SequenceFeature	383790	383790	mine_voc:\nhasSymbol	http://mo-ld.org/mine_type:Symbol	383790	366674
http://mo-ld.org/resource/humanmine_CrossReference	379554	379554	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/humanmine_Protein	379554	121603
http://mo-ld.org/resource/humanmine_Protein	379554	121603	mine_voc:\nhasCrossReference	http://mo-ld.org/resource/humanmine_CrossReference	379554	379554
http://mo-ld.org/resource/humanmine_BioEntity	377011	34867	mine_voc:\nhasPathway	mold_res:\nhumanmine_Pathway	377011	3403
http://mo-ld.org/resource/humanmine_Synonym	346312	346312	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/humanmine_Gene	346312	55860
http://mo-ld.org/resource/humanmine_Gene	346312	55860	mine_voc:\nhasSynonym	http://mo-ld.org/resource/humanmine_Synonym	346312	346312
mold_res:\nhumanmine_Comment	322763	322763	mine_voc:\nhasType	mine_type:\nType	322763	30
http://mo-ld.org/resource/humanmine_Comment	322763	322763	mine_voc:\nhasDescription	mine_type:\nDescription	322763	90009
http://mo-ld.org/resource/humanmine_Protein	320093	179012	mine_voc:\nhasDataSet	http://mo-ld.org/resource/humanmine_DataSet	320093	30
http://mo-ld.org/resource/humanmine_DataSet	320093	30	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/humanmine_Protein	320093	179012
http://mo-ld.org/resource/humanmine_CrossReference	274373	274373	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/humanmine_Region	274373	105400
http://mo-ld.org/resource/humanmine_CrossReference	274373	274373	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/humanmine_Gene	274373	105400
http://mo-ld.org/resource/humanmine_CrossReference	274373	274373	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/humanmine_SequenceFeature	274373	105400
http://mo-ld.org/resource/humanmine_Region	274373	105400	mine_voc:\nhasCrossReference	http://mo-ld.org/resource/humanmine_CrossReference	274373	274373
http://mo-ld.org/resource/humanmine_Gene	274373	105400	mine_voc:\nhasCrossReference	http://mo-ld.org/resource/humanmine_CrossReference	274373	274373
http://mo-ld.org/resource/humanmine_SequenceFeature	274373	105400	mine_voc:\nhasCrossReference	http://mo-ld.org/resource/humanmine_CrossReference	274373	274373
mold_res:\nhumanmine_Genotype	268733	53359	mine_voc:\nhasMammalianPhenotypeTerm	mold_res:\nhumanmine_MammalianPhenotypeTerm	268733	8750
http://mo-ld.org/resource/humanmine_Genotype	268733	53359	mine_voc:\nhasMammalianPhenotypeTerm	http://mo-ld.org/resource/humanmine_OntologyTerm	268733	8750
http://mo-ld.org/resource/humanmine_GOEvidence	208605	189571	mine_voc:\nhasPublication	http://mo-ld.org/resource/humanmine_Publication	208605	45090
http://mo-ld.org/resource/humanmine_Gene	207934	207934	mine_voc:\nhasSOTerm	http://mo-ld.org/resource/humanmine_OntologyTerm	207934	1
http://mo-ld.org/resource/humanmine_Gene	207934	207934	mine_voc:\nhasSOTerm	http://mo-ld.org/resource/humanmine_SOTerm	207934	1
http://mo-ld.org/resource/humanmine_Gene	207934	207934	mine_voc:\nhasOrganism	http://mo-ld.org/resource/humanmine_Organism	207934	7
http://mo-ld.org/resource/humanmine_Gene	207640	207640	mine_voc:\nhasPrimaryIdentifier	http://mo-ld.org/mine_type:PrimaryIdentifier	207640	207640
http://mo-ld.org/resource/humanmine_OntologyRelation	201756	100878	mine_voc:\nhasOntologyTerm	mold_res:\nhumanmine_HPOTerm	201756	10088
http://mo-ld.org/resource/humanmine_HPOTerm	201756	10088	mine_voc:\nhasOntologyRelation	http://mo-ld.org/resource/humanmine_OntologyRelation	201756	100878
mold_res:\nhumanmine_Pathway	194870	3386	mine_voc:\nhasGene	http://mo-ld.org/resource/humanmine_BioEntity	194870	18224
http://mo-ld.org/resource/humanmine_Pathway	194870	3386	mine_voc:\nhasGene	http://mo-ld.org/resource/humanmine_Region	194870	18224
http://mo-ld.org/resource/humanmine_Pathway	194870	3386	mine_voc:\nhasGene	http://mo-ld.org/resource/humanmine_Gene	194870	18224
http://mo-ld.org/resource/humanmine_Pathway	194870	3386	mine_voc:\nhasGene	http://mo-ld.org/resource/humanmine_SequenceFeature	194870	18224
http://mo-ld.org/resource/humanmine_Region	194870	18224	mine_voc:\nhasPathway	http://mo-ld.org/resource/humanmine_Pathway	194870	3386
http://mo-ld.org/resource/humanmine_Gene	194870	18224	mine_voc:\nhasPathway	http://mo-ld.org/resource/humanmine_Pathway	194870	3386
http://mo-ld.org/resource/humanmine_SequenceFeature	194870	18224	mine_voc:\nhasPathway	http://mo-ld.org/resource/humanmine_Pathway	194870	3386
http://mo-ld.org/resource/humanmine_BioEntity	193447	193447	mine_voc:\nhasSecondaryIdentifier	mine_type:\nSecondaryIdentifier	193447	193291
http://mo-ld.org/resource/humanmine_OntologyRelation	182538	91269	mine_voc:\nhasOntologyTerm	mold_res:\nhumanmine_MammalianPhenotypeTerm	182538	11048
http://mo-ld.org/resource/humanmine_MammalianPhenotypeTerm	182538	11048	mine_voc:\nhasOntologyRelation	http://mo-ld.org/resource/humanmine_OntologyRelation	182538	91269
http://mo-ld.org/resource/humanmine_Pathway	182141	3171	mine_voc:\nhasProtein	http://mo-ld.org/resource/humanmine_BioEntity	182141	16643
http://mo-ld.org/resource/humanmine_Pathway	182141	3171	mine_voc:\nhasProtein	http://mo-ld.org/resource/humanmine_Protein	182141	16643
http://mo-ld.org/resource/humanmine_Protein	182141	16643	mine_voc:\nhasPathway	http://mo-ld.org/resource/humanmine_Pathway	182141	3171
http://mo-ld.org/resource/humanmine_BioEntity	179012	179012	mine_voc:\nhasPrimaryAccession	mine_type:\nPrimaryAccession	179012	179012
http://mo-ld.org/resource/humanmine_Protein	179012	179012	mine_voc:\nhasPrimaryAccession	http://mo-ld.org/mine_type:PrimaryAccession	179012	179012
http://mo-ld.org/resource/humanmine_Protein	175954	175954	mine_voc:\nhasOrganism	http://mo-ld.org/resource/humanmine_Organism	175954	4
http://mo-ld.org/resource/humanmine_Protein	158349	158349	mine_voc:\nhasSequence	http://mo-ld.org/resource/humanmine_Sequence	158349	157926
http://mo-ld.org/resource/humanmine_Protein	158349	158349	mine_voc:\nhasLength	http://mo-ld.org/mine_type:Length	158349	3343
http://mo-ld.org/resource/humanmine_BioEntity	158349	158349	mine_voc:\nhasMd5checksum	mine_type:\nMd5checksum	158349	156521
http://mo-ld.org/resource/humanmine_Protein	158349	158349	mine_voc:\nhasMd5checksum	http://mo-ld.org/mine_type:Md5checksum	158349	156521
http://mo-ld.org/resource/humanmine_Sequence	157951	157951	mine_voc:\nhasMd5checksum	http://mo-ld.org/mine_type:Md5checksum	157951	156546
http://mo-ld.org/resource/humanmine_Protein	156558	156558	mine_voc:\nhasPrimaryIdentifier	http://mo-ld.org/mine_type:PrimaryIdentifier	156558	156558
http://mo-ld.org/resource/humanmine_BioEntity	156556	156556	mine_voc:\nhasIsFragment	mine_type:\nIsFragment	156556	1
