Subject-Type	Subject-Type Count	Subject-Type Distinct Count	Property	Object-Type	Object-Type Count	Object-Type tDistinct_count
mold_res:\nflymine_Allele	260039	59853	mine_voc:\nhasPhenotypeAnnotation	http://mo-ld.org/resource/flymine_PhenotypeAnnotation	260039	260039
mold_res:\nflymine_SequenceCollection	260039	59853	mine_voc:\nhasPhenotypeAnnotation	http://mo-ld.org/resource/flymine_PhenotypeAnnotation	260039	260039
http://mo-ld.org/resource/flymine_PhenotypeAnnotation	260039	260039	mine_voc:\nhasDataSet	http://mo-ld.org/resource/flymine_DataSet	260039	9
http://mo-ld.org/resource/flymine_PhenotypeAnnotation	260039	260039	mine_voc:\nhasAllele	http://mo-ld.org/resource/flymine_BioEntity	260039	59853
http://mo-ld.org/resource/flymine_PhenotypeAnnotation	260039	260039	mine_voc:\nhasAllele	http://mo-ld.org/resource/flymine_Allele	260039	59853
http://mo-ld.org/resource/flymine_PhenotypeAnnotation	260039	260039	mine_voc:\nhasAllele	http://mo-ld.org/resource/flymine_SequenceCollection	260039	59853
http://mo-ld.org/resource/flymine_PhenotypeAnnotation	260039	260039	mine_voc:\nhasDescription	mine_type:\nDescription	260039	57838
http://mo-ld.org/resource/flymine_BioEntity	255847	13485	mine_voc:\nhasRNAiResult	http://mo-ld.org/resource/flymine_RNAiResult	255847	255847
http://mo-ld.org/resource/flymine_SequenceFeature	255847	13485	mine_voc:\nhasRNAiResult	http://mo-ld.org/resource/flymine_RNAiResult	255847	255847
http://mo-ld.org/resource/flymine_Gene	255847	13485	mine_voc:\nhasRNAiResult	http://mo-ld.org/resource/flymine_RNAiResult	255847	255847
http://mo-ld.org/resource/flymine_RNAiResult	255847	255847	mine_voc:\nhasGene	http://mo-ld.org/resource/flymine_BioEntity	255847	13485
http://mo-ld.org/resource/flymine_RNAiResult	255847	255847	mine_voc:\nhasGene	http://mo-ld.org/resource/flymine_SequenceFeature	255847	13485
http://mo-ld.org/resource/flymine_RNAiResult	255847	255847	mine_voc:\nhasGene	http://mo-ld.org/resource/flymine_Gene	255847	13485
mold_res:\nflymine_MRNA	246312	246312	mine_voc:\nhasSymbol	http://mo-ld.org/mine_type:Symbol	246312	246312
mold_res:\nflymine_Transcript	246312	246312	mine_voc:\nhasSymbol	http://mo-ld.org/mine_type:Symbol	246312	246312
http://mo-ld.org/resource/flymine_Protein	246304	217724	mine_voc:\nhasTranscript	http://mo-ld.org/resource/flymine_BioEntity	246304	246304
http://mo-ld.org/resource/flymine_Protein	246304	217724	mine_voc:\nhasTranscript	http://mo-ld.org/resource/flymine_SequenceFeature	246304	246304
http://mo-ld.org/resource/flymine_Protein	246304	217724	mine_voc:\nhasTranscript	http://mo-ld.org/resource/flymine_MRNA	246304	246304
http://mo-ld.org/resource/flymine_Protein	246304	217724	mine_voc:\nhasTranscript	http://mo-ld.org/resource/flymine_Transcript	246304	246304
http://mo-ld.org/resource/flymine_MRNA	246304	246304	mine_voc:\nhasProtein	http://mo-ld.org/resource/flymine_BioEntity	246304	217724
http://mo-ld.org/resource/flymine_Transcript	246304	246304	mine_voc:\nhasProtein	http://mo-ld.org/resource/flymine_BioEntity	246304	217724
http://mo-ld.org/resource/flymine_MRNA	246304	246304	mine_voc:\nhasProtein	http://mo-ld.org/resource/flymine_Protein	246304	217724
http://mo-ld.org/resource/flymine_Transcript	246304	246304	mine_voc:\nhasProtein	http://mo-ld.org/resource/flymine_Protein	246304	217724
http://mo-ld.org/resource/flymine_MRNA	246289	246289	mine_voc:\nhasSecondaryIdentifier	http://mo-ld.org/mine_type:SecondaryIdentifier	246289	246289
mold_res:\nflymine_CDS	246284	246284	mine_voc:\nhasLocation	http://mo-ld.org/resource/flymine_Location	246284	246284
http://mo-ld.org/resource/flymine_CDS	246284	246284	mine_voc:\nhasTranscript	http://mo-ld.org/resource/flymine_BioEntity	246284	246284
http://mo-ld.org/resource/flymine_CDS	246284	246284	mine_voc:\nhasTranscript	http://mo-ld.org/resource/flymine_SequenceFeature	246284	246284
http://mo-ld.org/resource/flymine_CDS	246284	246284	mine_voc:\nhasTranscript	http://mo-ld.org/resource/flymine_MRNA	246284	246284
http://mo-ld.org/resource/flymine_CDS	246284	246284	mine_voc:\nhasTranscript	http://mo-ld.org/resource/flymine_Transcript	246284	246284
http://mo-ld.org/resource/flymine_CDS	246284	246284	mine_voc:\nhasDataSet	http://mo-ld.org/resource/flymine_DataSet	246284	12
http://mo-ld.org/resource/flymine_DataSet	246284	12	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/flymine_CDS	246284	246284
http://mo-ld.org/resource/flymine_Location	246284	246284	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/flymine_CDS	246284	246284
http://mo-ld.org/resource/flymine_CDS	246284	246284	mine_voc:\nhasSequence	http://mo-ld.org/resource/flymine_Sequence	246284	246284
http://mo-ld.org/resource/flymine_CDS	246284	246284	mine_voc:\nhasLength	http://mo-ld.org/mine_type:Length	246284	5970
http://mo-ld.org/resource/flymine_MRNA	246284	246284	mine_voc:\nhasCDS	http://mo-ld.org/resource/flymine_BioEntity	246284	246284
http://mo-ld.org/resource/flymine_Transcript	246284	246284	mine_voc:\nhasCDS	http://mo-ld.org/resource/flymine_BioEntity	246284	246284
http://mo-ld.org/resource/flymine_MRNA	246284	246284	mine_voc:\nhasCDS	http://mo-ld.org/resource/flymine_CDS	246284	246284
http://mo-ld.org/resource/flymine_Transcript	246284	246284	mine_voc:\nhasCDS	http://mo-ld.org/resource/flymine_CDS	246284	246284
http://mo-ld.org/resource/flymine_MRNA	246284	246284	mine_voc:\nhasCDS	http://mo-ld.org/resource/flymine_SequenceFeature	246284	246284
http://mo-ld.org/resource/flymine_Transcript	246284	246284	mine_voc:\nhasCDS	http://mo-ld.org/resource/flymine_SequenceFeature	246284	246284
http://mo-ld.org/resource/flymine_CDS	246284	246284	mine_voc:\nhasOrganism	http://mo-ld.org/resource/flymine_Organism	246284	12
http://mo-ld.org/resource/flymine_CDS	246284	246284	mine_voc:\nhasChromosome	http://mo-ld.org/resource/flymine_BioEntity	246284	5420
http://mo-ld.org/resource/flymine_CDS	246284	246284	mine_voc:\nhasChromosome	http://mo-ld.org/resource/flymine_SequenceFeature	246284	5420
http://mo-ld.org/resource/flymine_CDS	246284	246284	mine_voc:\nhasChromosome	http://mo-ld.org/resource/flymine_Chromosome	246284	5420
http://mo-ld.org/resource/flymine_CDS	246284	246284	mine_voc:\nhasPrimaryIdentifier	http://mo-ld.org/mine_type:PrimaryIdentifier	246284	246284
http://mo-ld.org/resource/flymine_Gene	246282	174615	mine_voc:\nhasTranscript	http://mo-ld.org/resource/flymine_MRNA	246282	246282
http://mo-ld.org/resource/flymine_Gene	246282	174615	mine_voc:\nhasCDS	http://mo-ld.org/resource/flymine_BioEntity	246282	246282
http://mo-ld.org/resource/flymine_Gene	246282	174615	mine_voc:\nhasCDS	http://mo-ld.org/resource/flymine_CDS	246282	246282
http://mo-ld.org/resource/flymine_Gene	246282	174615	mine_voc:\nhasCDS	http://mo-ld.org/resource/flymine_SequenceFeature	246282	246282
http://mo-ld.org/resource/flymine_MRNA	246282	246282	mine_voc:\nhasGene	http://mo-ld.org/resource/flymine_BioEntity	246282	174615
http://mo-ld.org/resource/flymine_MRNA	246282	246282	mine_voc:\nhasGene	http://mo-ld.org/resource/flymine_SequenceFeature	246282	174615
http://mo-ld.org/resource/flymine_MRNA	246282	246282	mine_voc:\nhasGene	http://mo-ld.org/resource/flymine_Gene	246282	174615
http://mo-ld.org/resource/flymine_CDS	246282	246282	mine_voc:\nhasGene	http://mo-ld.org/resource/flymine_BioEntity	246282	174615
http://mo-ld.org/resource/flymine_CDS	246282	246282	mine_voc:\nhasGene	http://mo-ld.org/resource/flymine_SequenceFeature	246282	174615
http://mo-ld.org/resource/flymine_CDS	246282	246282	mine_voc:\nhasGene	http://mo-ld.org/resource/flymine_Gene	246282	174615
http://mo-ld.org/resource/flymine_MRNA	245004	245004	mine_voc:\nhasLocation	http://mo-ld.org/resource/flymine_Location	245004	245004
mold_res:\nflymine_Protein	245004	216581	mine_voc:\nhasLocation	http://mo-ld.org/resource/flymine_Location	245004	245004
http://mo-ld.org/resource/flymine_Location	245004	245004	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/flymine_Protein	245004	216581
http://mo-ld.org/resource/flymine_Location	245004	245004	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/flymine_MRNA	245004	245004
http://mo-ld.org/resource/flymine_MRNA	245004	245004	mine_voc:\nhasChromosome	http://mo-ld.org/resource/flymine_BioEntity	245004	4899
http://mo-ld.org/resource/flymine_MRNA	245004	245004	mine_voc:\nhasChromosome	http://mo-ld.org/resource/flymine_SequenceFeature	245004	4899
http://mo-ld.org/resource/flymine_MRNA	245004	245004	mine_voc:\nhasChromosome	http://mo-ld.org/resource/flymine_Chromosome	245004	4899
http://mo-ld.org/resource/flymine_Gene	244080	244080	mine_voc:\nhasSecondaryIdentifier	http://mo-ld.org/mine_type:SecondaryIdentifier	244080	244077
http://mo-ld.org/resource/flymine_Publication	234374	234374	mine_voc:\nhasPubMedId	mine_type:\nPubMedId	234374	234374
http://mo-ld.org/resource/flymine_Publication	234345	234345	mine_voc:\nhasJournal	mine_type:\nJournal	234345	3140
http://mo-ld.org/resource/flymine_Publication	234345	234345	mine_voc:\nhasTitle	mine_type:\nTitle	234345	233915
http://mo-ld.org/resource/flymine_Publication	234240	234240	mine_voc:\nhasFirstAuthor	mine_type:\nFirstAuthor	234240	152330
http://mo-ld.org/resource/flymine_Publication	234164	234164	mine_voc:\nhasVolume	mine_type:\nVolume	234164	2345
http://mo-ld.org/resource/flymine_Publication	234161	234161	mine_voc:\nhasPages	mine_type:\nPages	234161	87805
http://mo-ld.org/resource/flymine_Publication	231517	231517	mine_voc:\nhasYear	mine_type:\nYear	231517	100
http://mo-ld.org/resource/flymine_Publication	226301	226301	mine_voc:\nhasIssue	mine_type:\nIssue	226301	4193
http://mo-ld.org/resource/flymine_Publication	217751	217751	mine_voc:\nhasAbstractText	mine_type:\nAbstractText	217751	217660
http://mo-ld.org/resource/flymine_Publication	216735	216735	mine_voc:\nhasMonth	mine_type:\nMonth	216735	16
mold_res:\nflymine_ProteinDomainRegion	216479	216479	mine_voc:\nhasDatabase	mine_type:\nDatabase	216479	11
http://mo-ld.org/resource/flymine_ProteinDomainRegion	216479	216479	mine_voc:\nhasStart	http://mo-ld.org/mine_type:Start	216479	9771
http://mo-ld.org/resource/flymine_ProteinDomainRegion	216479	216479	mine_voc:\nhasIdentifier	http://mo-ld.org/mine_type:Identifier	216479	10714
http://mo-ld.org/resource/flymine_Protein	216479	22400	mine_voc:\nhasProteinDomainRegion	http://mo-ld.org/resource/flymine_ProteinDomainRegion	216479	216479
mold_res:\nflymine_ProteinDomain	216479	6750	mine_voc:\nhasProteinDomainRegion	http://mo-ld.org/resource/flymine_ProteinDomainRegion	216479	216479
http://mo-ld.org/resource/flymine_ProteinDomainRegion	216479	216479	mine_voc:\nhasEnd	http://mo-ld.org/mine_type:End	216479	9150
http://mo-ld.org/resource/flymine_ProteinDomainRegion	216479	216479	mine_voc:\nhasProteinDomain	http://mo-ld.org/resource/flymine_BioEntity	216479	6750
http://mo-ld.org/resource/flymine_ProteinDomainRegion	216479	216479	mine_voc:\nhasProteinDomain	http://mo-ld.org/resource/flymine_ProteinDomain	216479	6750
http://mo-ld.org/resource/flymine_ProteinDomainRegion	216479	216479	mine_voc:\nhasProtein	http://mo-ld.org/resource/flymine_BioEntity	216479	22400
http://mo-ld.org/resource/flymine_ProteinDomainRegion	216479	216479	mine_voc:\nhasProtein	http://mo-ld.org/resource/flymine_Protein	216479	22400
http://mo-ld.org/resource/flymine_Publication	212103	19806	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/flymine_SequenceCollection	212103	91837
http://mo-ld.org/resource/flymine_SequenceCollection	212103	91837	mine_voc:\nhasPublication	http://mo-ld.org/resource/flymine_Publication	212103	19806
http://mo-ld.org/resource/flymine_PhenotypeAnnotation	205143	205143	mine_voc:\nhasPublication	http://mo-ld.org/resource/flymine_Publication	205143	13019
http://mo-ld.org/resource/flymine_CrossReference	199180	199180	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/flymine_SequenceFeature	199180	80973
http://mo-ld.org/resource/flymine_CrossReference	199180	199180	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/flymine_Gene	199180	80973
http://mo-ld.org/resource/flymine_SequenceFeature	199180	80973	mine_voc:\nhasCrossReference	http://mo-ld.org/resource/flymine_CrossReference	199180	199180
http://mo-ld.org/resource/flymine_Gene	199180	80973	mine_voc:\nhasCrossReference	http://mo-ld.org/resource/flymine_CrossReference	199180	199180
http://mo-ld.org/resource/flymine_BioEntity	196445	132837	mine_voc:\nhasMutagen	mold_res:\nflymine_Mutagen	196445	135
mold_res:\nflymine_Allele	196445	132837	mine_voc:\nhasMutagen	http://mo-ld.org/resource/flymine_Mutagen	196445	135
mold_res:\nflymine_SequenceCollection	196445	132837	mine_voc:\nhasMutagen	http://mo-ld.org/resource/flymine_Mutagen	196445	135
http://mo-ld.org/resource/flymine_Mutagen	196445	135	mine_voc:\nhasAllele	http://mo-ld.org/resource/flymine_BioEntity	196445	132837
http://mo-ld.org/resource/flymine_Mutagen	196445	135	mine_voc:\nhasAllele	http://mo-ld.org/resource/flymine_Allele	196445	132837
http://mo-ld.org/resource/flymine_Mutagen	196445	135	mine_voc:\nhasAllele	http://mo-ld.org/resource/flymine_SequenceCollection	196445	132837
mold_res:\nflymine_GOAnnotation	194452	194452	mine_voc:\nhasDataSet	http://mo-ld.org/resource/flymine_DataSet	194452	9
mold_res:\nflymine_OntologyAnnotation	194452	194452	mine_voc:\nhasDataSet	http://mo-ld.org/resource/flymine_DataSet	194452	9
http://mo-ld.org/resource/flymine_GOAnnotation	194452	194452	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/flymine_BioEntity	194452	43277
http://mo-ld.org/resource/flymine_OntologyAnnotation	194452	194452	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/flymine_BioEntity	194452	43277
http://mo-ld.org/resource/flymine_GOAnnotation	194452	194452	mine_voc:\nhasOntologyTerm	http://mo-ld.org/resource/flymine_OntologyTerm	194452	9568
http://mo-ld.org/resource/flymine_OntologyAnnotation	194452	194452	mine_voc:\nhasOntologyTerm	http://mo-ld.org/resource/flymine_OntologyTerm	194452	9568
http://mo-ld.org/resource/flymine_GOAnnotation	194452	194452	mine_voc:\nhasOntologyTerm	mold_res:\nflymine_GOTerm	194452	9568
http://mo-ld.org/resource/flymine_OntologyAnnotation	194452	194452	mine_voc:\nhasOntologyTerm	http://mo-ld.org/resource/flymine_GOTerm	194452	9568
http://mo-ld.org/resource/flymine_BioEntity	194452	43277	mine_voc:\nhasOntologyAnnotation	http://mo-ld.org/resource/flymine_GOAnnotation	194452	194452
http://mo-ld.org/resource/flymine_BioEntity	194452	43277	mine_voc:\nhasOntologyAnnotation	http://mo-ld.org/resource/flymine_OntologyAnnotation	194452	194452
http://mo-ld.org/resource/flymine_OntologyTerm	194452	9568	mine_voc:\nhasOntologyAnnotation	http://mo-ld.org/resource/flymine_GOAnnotation	194452	194452
http://mo-ld.org/resource/flymine_GOTerm	194452	9568	mine_voc:\nhasOntologyAnnotation	http://mo-ld.org/resource/flymine_GOAnnotation	194452	194452
http://mo-ld.org/resource/flymine_OntologyTerm	194452	9568	mine_voc:\nhasOntologyAnnotation	http://mo-ld.org/resource/flymine_OntologyAnnotation	194452	194452
http://mo-ld.org/resource/flymine_GOTerm	194452	9568	mine_voc:\nhasOntologyAnnotation	http://mo-ld.org/resource/flymine_OntologyAnnotation	194452	194452
http://mo-ld.org/resource/flymine_BioEntity	193848	150967	mine_voc:\nhasUTR	mold_res:\nflymine_FivePrimeUTR	193848	96924
http://mo-ld.org/resource/flymine_SequenceFeature	193848	150967	mine_voc:\nhasUTR	http://mo-ld.org/resource/flymine_FivePrimeUTR	193848	96924
http://mo-ld.org/resource/flymine_SequenceCollection	192041	191330	mine_voc:\nhasDataSet	http://mo-ld.org/resource/flymine_DataSet	192041	12
http://mo-ld.org/resource/flymine_DataSet	192041	12	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/flymine_SequenceCollection	192041	191330
http://mo-ld.org/resource/flymine_Gene	191782	191782	mine_voc:\nhasSequence	http://mo-ld.org/resource/flymine_Sequence	191782	191782
http://mo-ld.org/resource/flymine_Gene	191782	191782	mine_voc:\nhasLength	http://mo-ld.org/mine_type:Length	191782	25330
http://mo-ld.org/resource/flymine_SequenceCollection	191330	191330	mine_voc:\nhasSOTerm	http://mo-ld.org/resource/flymine_OntologyTerm	191330	3
http://mo-ld.org/resource/flymine_SequenceCollection	191330	191330	mine_voc:\nhasSOTerm	http://mo-ld.org/resource/flymine_SOTerm	191330	3
http://mo-ld.org/resource/flymine_SequenceCollection	191330	191330	mine_voc:\nhasOrganism	http://mo-ld.org/resource/flymine_Organism	191330	11
http://mo-ld.org/resource/flymine_Gene	190460	190424	mine_voc:\nhasLocation	http://mo-ld.org/resource/flymine_Location	190460	190460
http://mo-ld.org/resource/flymine_Location	190460	190460	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/flymine_Gene	190460	190424
http://mo-ld.org/resource/flymine_Gene	190421	190421	mine_voc:\nhasChromosome	http://mo-ld.org/resource/flymine_BioEntity	190421	6206
http://mo-ld.org/resource/flymine_Gene	190421	190421	mine_voc:\nhasChromosome	http://mo-ld.org/resource/flymine_SequenceFeature	190421	6206
http://mo-ld.org/resource/flymine_Gene	190421	190421	mine_voc:\nhasChromosome	http://mo-ld.org/resource/flymine_Chromosome	190421	6206
http://mo-ld.org/resource/flymine_SequenceCollection	179076	179076	mine_voc:\nhasPrimaryIdentifier	http://mo-ld.org/mine_type:PrimaryIdentifier	179076	179076
http://mo-ld.org/resource/flymine_Publication	172929	19036	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/flymine_Allele	172929	78825
http://mo-ld.org/resource/flymine_Allele	172929	78825	mine_voc:\nhasPublication	http://mo-ld.org/resource/flymine_Publication	172929	19036
mold_res:\nflymine_SequenceCollection	171316	171316	mine_voc:\nhasSymbol	http://mo-ld.org/mine_type:Symbol	171316	171316
mold_res:\nflymine_TransposableElementInsertionSite	168433	168433	mine_voc:\nhasDataSet	http://mo-ld.org/resource/flymine_DataSet	168433	4
http://mo-ld.org/resource/flymine_DataSet	168433	4	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/flymine_TransposableElementInsertionSite	168433	168433
http://mo-ld.org/resource/flymine_TransposableElementInsertionSite	168433	168433	mine_voc:\nhasSOTerm	http://mo-ld.org/resource/flymine_OntologyTerm	168433	1
http://mo-ld.org/resource/flymine_TransposableElementInsertionSite	168433	168433	mine_voc:\nhasSOTerm	http://mo-ld.org/resource/flymine_SOTerm	168433	1
http://mo-ld.org/resource/flymine_TransposableElementInsertionSite	168433	168433	mine_voc:\nhasOrganism	http://mo-ld.org/resource/flymine_Organism	168433	4
http://mo-ld.org/resource/flymine_TransposableElementInsertionSite	168433	168433	mine_voc:\nhasPrimaryIdentifier	http://mo-ld.org/mine_type:PrimaryIdentifier	168433	168433
http://mo-ld.org/resource/flymine_TransposableElementInsertionSite	168433	168433	mine_voc:\nhasSecondaryIdentifier	http://mo-ld.org/mine_type:SecondaryIdentifier	168433	168433
mold_res:\nflymine_IntergenicRegion	165189	165189	mine_voc:\nhasLocation	http://mo-ld.org/resource/flymine_Location	165189	165189
http://mo-ld.org/resource/flymine_IntergenicRegion	165189	165189	mine_voc:\nhasDataSet	http://mo-ld.org/resource/flymine_DataSet	165189	1
http://mo-ld.org/resource/flymine_Location	165189	165189	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/flymine_IntergenicRegion	165189	165189
http://mo-ld.org/resource/flymine_DataSet	165189	1	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/flymine_IntergenicRegion	165189	165189
http://mo-ld.org/resource/flymine_IntergenicRegion	165189	165189	mine_voc:\nhasSequence	http://mo-ld.org/resource/flymine_Sequence	165189	165189
http://mo-ld.org/resource/flymine_IntergenicRegion	165189	165189	mine_voc:\nhasLength	http://mo-ld.org/mine_type:Length	165189	24733
http://mo-ld.org/resource/flymine_IntergenicRegion	165189	165189	mine_voc:\nhasOrganism	http://mo-ld.org/resource/flymine_Organism	165189	12
http://mo-ld.org/resource/flymine_IntergenicRegion	165189	165189	mine_voc:\nhasChromosome	http://mo-ld.org/resource/flymine_BioEntity	165189	6200
http://mo-ld.org/resource/flymine_IntergenicRegion	165189	165189	mine_voc:\nhasChromosome	http://mo-ld.org/resource/flymine_SequenceFeature	165189	6200
http://mo-ld.org/resource/flymine_IntergenicRegion	165189	165189	mine_voc:\nhasChromosome	http://mo-ld.org/resource/flymine_Chromosome	165189	6200
http://mo-ld.org/resource/flymine_IntergenicRegion	165189	165189	mine_voc:\nhasPrimaryIdentifier	http://mo-ld.org/mine_type:PrimaryIdentifier	165189	165188
mold_res:\nflymine_Allele	158351	158351	mine_voc:\nhasSymbol	http://mo-ld.org/mine_type:Symbol	158351	158351
http://mo-ld.org/resource/flymine_Allele	158351	158351	mine_voc:\nhasDataSet	http://mo-ld.org/resource/flymine_DataSet	158351	11
http://mo-ld.org/resource/flymine_DataSet	158351	11	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/flymine_Allele	158351	158351
http://mo-ld.org/resource/flymine_SequenceFeature	158351	13799	mine_voc:\nhasAllele	http://mo-ld.org/resource/flymine_BioEntity	158351	158351
http://mo-ld.org/resource/flymine_Gene	158351	13799	mine_voc:\nhasAllele	http://mo-ld.org/resource/flymine_BioEntity	158351	158351
http://mo-ld.org/resource/flymine_SequenceFeature	158351	13799	mine_voc:\nhasAllele	http://mo-ld.org/resource/flymine_Allele	158351	158351
http://mo-ld.org/resource/flymine_Gene	158351	13799	mine_voc:\nhasAllele	http://mo-ld.org/resource/flymine_Allele	158351	158351
http://mo-ld.org/resource/flymine_SequenceFeature	158351	13799	mine_voc:\nhasAllele	http://mo-ld.org/resource/flymine_SequenceCollection	158351	158351
http://mo-ld.org/resource/flymine_Gene	158351	13799	mine_voc:\nhasAllele	http://mo-ld.org/resource/flymine_SequenceCollection	158351	158351
http://mo-ld.org/resource/flymine_Allele	158351	158351	mine_voc:\nhasSOTerm	http://mo-ld.org/resource/flymine_OntologyTerm	158351	1
http://mo-ld.org/resource/flymine_Allele	158351	158351	mine_voc:\nhasSOTerm	http://mo-ld.org/resource/flymine_SOTerm	158351	1
http://mo-ld.org/resource/flymine_Allele	158351	158351	mine_voc:\nhasOrganism	http://mo-ld.org/resource/flymine_Organism	158351	11
http://mo-ld.org/resource/flymine_Allele	158351	158351	mine_voc:\nhasPrimaryIdentifier	http://mo-ld.org/mine_type:PrimaryIdentifier	158351	158351
http://mo-ld.org/resource/flymine_Allele	158351	158351	mine_voc:\nhasGene	http://mo-ld.org/resource/flymine_BioEntity	158351	13799
http://mo-ld.org/resource/flymine_SequenceCollection	158351	158351	mine_voc:\nhasGene	http://mo-ld.org/resource/flymine_BioEntity	158351	13799
http://mo-ld.org/resource/flymine_Allele	158351	158351	mine_voc:\nhasGene	http://mo-ld.org/resource/flymine_SequenceFeature	158351	13799
http://mo-ld.org/resource/flymine_SequenceCollection	158351	158351	mine_voc:\nhasGene	http://mo-ld.org/resource/flymine_SequenceFeature	158351	13799
http://mo-ld.org/resource/flymine_Allele	158351	158351	mine_voc:\nhasGene	http://mo-ld.org/resource/flymine_Gene	158351	13799
http://mo-ld.org/resource/flymine_SequenceCollection	158351	158351	mine_voc:\nhasGene	http://mo-ld.org/resource/flymine_Gene	158351	13799
mold_res:\nflymine_GOAnnotation	156207	149207	mine_voc:\nhasGOEvidence	mold_res:\nflymine_GOEvidence	156207	129938
mold_res:\nflymine_OntologyAnnotation	156207	149207	mine_voc:\nhasGOEvidence	http://mo-ld.org/resource/flymine_GOEvidence	156207	129938
mold_res:\nflymine_OntologyTerm	154873	41485	mine_voc:\nhasOntologyTermSynonym	mold_res:\nflymine_OntologyTermSynonym	154873	152225
http://mo-ld.org/resource/flymine_OntologyTermSynonym	150804	150804	mine_voc:\nhasType	http://mo-ld.org/mine_type:Type	150804	6
mold_res:\nflymine_UTR	149339	149339	mine_voc:\nhasLocation	http://mo-ld.org/resource/flymine_Location	149339	149339
http://mo-ld.org/resource/flymine_UTR	149339	149339	mine_voc:\nhasTranscript	http://mo-ld.org/resource/flymine_BioEntity	149339	98365
http://mo-ld.org/resource/flymine_UTR	149339	149339	mine_voc:\nhasTranscript	http://mo-ld.org/resource/flymine_SequenceFeature	149339	98365
http://mo-ld.org/resource/flymine_UTR	149339	149339	mine_voc:\nhasTranscript	http://mo-ld.org/resource/flymine_MRNA	149339	98365
http://mo-ld.org/resource/flymine_UTR	149339	149339	mine_voc:\nhasTranscript	http://mo-ld.org/resource/flymine_Transcript	149339	98365
http://mo-ld.org/resource/flymine_UTR	149339	149339	mine_voc:\nhasDataSet	http://mo-ld.org/resource/flymine_DataSet	149339	7
http://mo-ld.org/resource/flymine_DataSet	149339	7	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/flymine_UTR	149339	149339
http://mo-ld.org/resource/flymine_Location	149339	149339	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/flymine_UTR	149339	149339
http://mo-ld.org/resource/flymine_UTR	149339	149339	mine_voc:\nhasSequence	http://mo-ld.org/resource/flymine_Sequence	149339	149339
http://mo-ld.org/resource/flymine_UTR	149339	149339	mine_voc:\nhasLength	http://mo-ld.org/mine_type:Length	149339	3229
http://mo-ld.org/resource/flymine_UTR	149339	149339	mine_voc:\nhasOrganism	http://mo-ld.org/resource/flymine_Organism	149339	7
http://mo-ld.org/resource/flymine_MRNA	149339	98365	mine_voc:\nhasUTR	http://mo-ld.org/resource/flymine_BioEntity	149339	149339
http://mo-ld.org/resource/flymine_Transcript	149339	98365	mine_voc:\nhasUTR	http://mo-ld.org/resource/flymine_BioEntity	149339	149339
http://mo-ld.org/resource/flymine_MRNA	149339	98365	mine_voc:\nhasUTR	http://mo-ld.org/resource/flymine_UTR	149339	149339
http://mo-ld.org/resource/flymine_Transcript	149339	98365	mine_voc:\nhasUTR	http://mo-ld.org/resource/flymine_UTR	149339	149339
http://mo-ld.org/resource/flymine_MRNA	149339	98365	mine_voc:\nhasUTR	http://mo-ld.org/resource/flymine_SequenceFeature	149339	149339
http://mo-ld.org/resource/flymine_Transcript	149339	98365	mine_voc:\nhasUTR	http://mo-ld.org/resource/flymine_SequenceFeature	149339	149339
http://mo-ld.org/resource/flymine_Gene	149339	54899	mine_voc:\nhasUTR	http://mo-ld.org/resource/flymine_BioEntity	149339	149339
http://mo-ld.org/resource/flymine_Gene	149339	54899	mine_voc:\nhasUTR	http://mo-ld.org/resource/flymine_UTR	149339	149339
http://mo-ld.org/resource/flymine_Gene	149339	54899	mine_voc:\nhasUTR	http://mo-ld.org/resource/flymine_SequenceFeature	149339	149339
http://mo-ld.org/resource/flymine_UTR	149339	149339	mine_voc:\nhasChromosome	http://mo-ld.org/resource/flymine_BioEntity	149339	1005
http://mo-ld.org/resource/flymine_UTR	149339	149339	mine_voc:\nhasChromosome	http://mo-ld.org/resource/flymine_SequenceFeature	149339	1005
http://mo-ld.org/resource/flymine_UTR	149339	149339	mine_voc:\nhasChromosome	http://mo-ld.org/resource/flymine_Chromosome	149339	1005
http://mo-ld.org/resource/flymine_UTR	149339	149339	mine_voc:\nhasPrimaryIdentifier	http://mo-ld.org/mine_type:PrimaryIdentifier	149339	149339
http://mo-ld.org/resource/flymine_UTR	149339	149339	mine_voc:\nhasGene	http://mo-ld.org/resource/flymine_BioEntity	149339	54899
